date,true_mag,true_dir,pred_online_mag,pred_online_dir,pred_lstm_mag,correct_online_dir,rolling_acc_online
2025-06-19,0.0018346652316154621,1,0.002436173059645777,1,-0.0005536337266676128,1,0.86
2025-06-20,0.0018985369736648217,1,0.002085280192929023,1,-0.00048037146916612983,1,0.86
2025-06-23,0.0014238427520845143,1,0.0020030220332832543,1,-0.0005125716561451554,1,0.86
2025-06-24,0.0017271779465521941,1,0.0017025584509004022,1,-0.0004991150926798582,1,0.88
2025-06-25,0.002281304665938455,1,0.0018134954355508905,1,-0.0005534547381103039,1,0.88
2025-06-26,0.0018543247811995123,1,0.002158886618535735,1,-0.0005755485035479069,1,0.88
2025-06-27,0.0016140623025542311,1,0.0020068196442385054,1,-0.0005853099864907563,1,0.88
2025-06-30,0.0017646305181415745,1,0.0017672734770407378,1,-0.0005846333224326372,1,0.88
2025-07-01,0.002004381825270185,1,0.0017608822967827456,1,-0.0005606060731224716,1,0.88
2025-07-02,0.002259509686358685,1,0.0019475131366967038,1,-0.0005721908528357744,1,0.88
2025-07-03,0.002230054342033716,1,0.0021663422799107633,1,-0.0005937563255429268,1,0.88
2025-07-04,0.001948796693643784,1,0.0022407682070191503,1,-0.0005709315882995725,1,0.88
2025-07-07,0.001745814711974658,1,0.00206200077049979,1,-0.0005735080339945853,1,0.88
2025-07-08,0.0015822635467910295,1,0.0019005225476588527,1,-0.0005671672406606376,1,0.9
2025-07-09,0.0021323844302858497,1,0.001703252817592549,1,-0.0005204440676607192,1,0.9
2025-07-10,0.0035295344154846475,1,0.001965152249759474,1,-0.0005155238322913647,1,0.9
2025-07-11,0.0032188154686199066,1,0.003009491436451542,1,-0.00045530154602602124,1,0.92
2025-07-14,0.0025501354306733948,1,0.0031318953406827255,1,-0.00044595712097361684,1,0.92
2025-07-15,0.0024724061625962523,1,0.002698847894549424,1,-0.00041354558197781444,1,0.92
2025-07-16,0.002551323001156014,1,0.0025240800331565454,1,-0.0004321992746554315,1,0.92
2025-07-17,0.0026068176632922935,1,0.002545061355355382,1,-0.0004579019732773304,1,0.92
2025-07-18,0.00328012925472998,1,0.0025703411519204947,1,-0.00048160593723878264,1,0.92
2025-07-21,0.0033603238776163113,1,0.0030974895205358416,1,-0.0004831961705349386,1,0.94
2025-07-22,0.0031996386149788503,1,0.003316074083983731,1,-0.0004757099086418748,1,0.96
2025-07-23,0.002848491470404557,1,0.003247148697869748,1,-0.0004807292716577649,1,0.98
2025-07-24,0.0020100491578416424,1,0.0029267653310183174,1,-0.0004725168691948056,1,0.98
2025-07-25,0.0016660149425198334,1,0.0022046057378710643,1,-0.0004149889573454857,1,1.0
2025-07-28,0.0016613849636852862,1,0.0018536164648800923,1,-0.0003806225140579045,1,1.0
2025-07-29,0.0012959963977456912,1,0.0018170484882350639,1,-0.00039466971065849066,1,1.0
2025-07-30,0.00037284604748899497,1,0.0015231790316235158,1,-0.00042186875361949205,1,1.0
2025-07-31,0.0005472265532253662,1,0.0007591519818262611,1,-0.0004600677639245987,1,1.0
2025-08-01,0.0008719378192467708,1,0.0006937484197597229,1,-0.0004977347562089562,1,1.0
2025-08-04,0.0012680202708095223,1,0.0008486341601303661,1,-0.0005075930384919047,1,1.0
2025-08-05,0.0012945715465566554,1,0.0011767384704073158,1,-0.0005593039095401764,1,1.0
2025-08-06,0.0015875366642790212,1,0.0012708792092054207,1,-0.0005823132232762873,1,1.0
2025-08-07,0.0017472125443767084,1,0.0015418910805951019,1,-0.0005579363205470145,1,1.0
2025-08-08,0.0010470298541835898,1,0.0017275459409730723,1,-0.0005513980868272483,1,1.0
2025-08-11,0.0011962485833401093,1,0.0012403542207203527,1,-0.0005646587815135717,1,1.0
2025-08-12,0.0016673546543091167,1,0.0012000836746223044,1,-0.0005294251604937017,1,1.0
2025-08-13,0.0011607132730711012,1,0.0015812205131079163,1,-0.0005122176953591406,1,1.0
2025-08-14,0.0010436485143301422,1,0.0013416302427325072,1,-0.0005080954288132489,1,1.0
2025-08-15,0.0010558071539710223,1,0.001112282380327095,1,-0.0004789269296452403,1,1.0
2025-08-18,0.0004326412205781782,1,0.001086942465789648,1,-0.00046685407869517803,1,1.0
2025-08-19,0.0007916403958776463,1,0.0006006071728473642,1,-0.0004527910496108234,1,1.0
2025-08-20,0.0010247594740728783,1,0.0007468658162442026,1,-0.0004418717580847442,1,1.0
2025-08-21,0.0018142309772657406,1,0.0009744944281819215,1,-0.0004274789826013148,1,1.0
2025-08-22,0.001752050859626264,1,0.0016105271299018853,1,-0.00042153516551479697,1,1.0
2025-08-25,0.0016138609951785732,1,0.001729720374120828,1,-0.0003834545495919883,1,1.0
2025-08-26,0.0016458582754474982,1,0.0016338954827360996,1,-0.0003637123736552894,1,1.0
2025-08-27,0.002134025048796895,1,0.0015758629768543534,1,-0.00035651581129059196,1,1.0
2025-08-28,0.002915871137138204,1,0.0020294482603669273,1,-0.00040316133527085185,1,1.0
2025-08-29,0.002766050895601113,1,0.0026877262415437747,1,-0.00035003043012693524,1,1.0
2025-08-31,0.0034963047685820925,1,0.0027240220460523893,1,-0.0003117086598649621,1,1.0
2025-09-01,0.003325145760979531,1,0.003348297302272697,1,-0.00030098389834165573,1,1.0
2025-09-02,0.0035973413080812033,1,0.0032832412097732635,1,-0.0003221560618840158,1,1.0
2025-09-03,0.0029439269033137982,1,0.003500942961213974,1,-0.00034247926669195294,1,1.0
2025-09-04,0.0029546481830546867,1,0.002940430285742156,1,-0.0003511410322971642,1,1.0
2025-09-05,0.00314047424920183,1,0.0029685161093934665,1,-0.0003788050962612033,1,1.0
2025-09-08,0.002575849743785108,1,0.003114107152205363,1,-0.0003725017886608839,1,1.0
2025-09-09,0.0026998630690451275,1,0.002698619551806247,1,-0.00037864851765334606,1,1.0
2025-09-10,0.0030539932401010272,1,0.002679065930020031,1,-0.0003924085176549852,1,1.0
2025-09-11,0.0035004987229152462,1,0.002998394810278813,1,-0.00039490649942308664,1,1.0
2025-09-12,0.0034860561629437292,1,0.0034745152624854982,1,-0.0003853163216263056,1,1.0
2025-09-15,0.003329684448378334,1,0.0034465311464391443,1,-0.0003571998095139861,1,1.0
2025-09-16,0.002603185310495082,1,0.0033748882063042314,1,-0.00033964926842600107,1,1.0
2025-09-17,0.002488472005982789,1,0.0026716478503049355,1,-0.0003171043936163187,1,1.0
2025-09-18,0.0030690086139968376,1,0.0025544987822880105,1,-0.00027176563162356615,1,1.0
2025-09-19,0.0038311058817717125,1,0.0030488713716731136,1,-0.0002721344353631139,1,1.0
2025-09-22,0.004008424489693629,1,0.00380891675742343,1,-0.00029412220465019345,1,1.0
2025-09-23,0.0035397556966061394,1,0.004062378065563239,1,-0.00027326407143846154,1,1.0
2025-09-24,0.0041339442690078165,1,0.0035914859872883042,1,-0.0002519078552722931,1,1.0
2025-09-25,0.005186830785740115,1,0.004088132469900593,1,-0.00022906577214598656,1,1.0
2025-09-26,0.005427061965966429,1,0.005141215865870214,1,-0.00021943775936961174,1,1.0
2025-09-29,0.0049390002051785675,1,0.005447065308216311,1,-0.00022414943668991327,1,1.0
2025-09-30,0.005561235152437893,1,0.0049333214961436046,1,-0.00018507021013647318,1,1.0
2025-10-01,0.004355891150659819,1,0.005647391679220928,1,-0.00019471277482807636,1,1.0
2025-10-02,0.005418002017446133,1,0.0043217586141136586,1,-0.00023407710250467062,1,1.0
2025-10-03,0.005587086182619494,1,0.005435153207119262,1,-0.00024150952231138945,1,1.0
2025-10-06,0.00468000499444976,1,0.0056138152738027525,1,-0.0002408337313681841,1,1.0
2025-10-07,0.005622574732165653,1,0.004649099164613263,1,-0.00026819738559424877,1,1.0
2025-10-08,0.00404691565922799,1,0.005737673292899067,1,-0.00020624266471713781,1,1.0
2025-10-09,0.003972003594638229,1,0.003901604020206103,1,-0.00019907881505787373,1,1.0
2025-10-10,0.0061876270124809896,1,0.0038729090880336267,1,-0.0002097033429890871,1,1.0
2025-10-13,0.006100089465019387,1,0.006574725650647586,1,-0.00017956492956727743,1,1.0
2025-10-14,0.006426962026252703,1,0.00626459424809425,1,-0.00022320239804685116,1,1.0
2025-10-15,0.007580117202626191,1,0.006447980290646537,1,-0.00016684015281498432,1,1.0
2025-10-16,0.004988134784394971,1,0.00803746750489939,1,-9.195669554173946e-05,1,1.0
2025-10-17,0.005726925254037507,1,0.004164306779959845,1,-0.00018584507051855326,1,1.0
2025-10-20,0.002892727196328604,1,0.005962814640698124,1,3.5098870284855366e-05,1,1.0
2025-10-21,0.0027782472129382896,1,0.0020542702714446324,1,0.00030132243409752846,1,1.0
2025-10-22,0.0034097306061049437,1,0.0029016407529478027,1,1.6080564819276333e-05,1,1.0
2025-10-23,0.003208980188407873,1,0.0037259996932850386,1,-3.950286190956831e-05,1,1.0
2025-10-24,0.0016959072874456194,1,0.0033657727144203527,1,-0.0001823378261178732,1,1.0
2025-10-27,0.0020306391779334465,1,0.0010969741604491673,1,-0.00021305610425770283,1,1.0
2025-10-28,0.002374010455448161,1,0.0023352244440735803,1,-0.00019407377112656832,1,1.0
2025-10-29,0.0029122080808585693,1,0.002471436351737429,1,-0.0002388498978689313,1,1.0
2025-10-30,0.002495021972581668,1,0.0030392614056001625,1,-0.0002410610904917121,1,1.0
2025-10-31,0.0023340446137520843,1,0.002519690266668136,1,-0.00029603479197248816,1,1.0
2025-11-03,0.001729494195690906,1,0.0022877677317180603,1,-0.00035581126576289535,1,1.0
2025-11-04,0.00217976544023335,1,0.0017042942328252598,1,-0.00027615390717983246,1,1.0
2025-11-05,0.0020574947614449,1,0.002351650251873541,1,-0.0003169404808431864,1,1.0
2025-11-06,0.002122651700938949,1,0.00195565633146483,1,-0.00034316605888307095,1,1.0
2025-11-07,0.003546355806952173,1,0.002228176931970192,1,-0.0002928712638095021,1,1.0
2025-11-10,0.0037211854909438014,1,0.004123310089074791,1,-0.00024829490575939417,1,1.0
2025-11-11,0.005448207923310688,1,0.00367863066453931,1,-0.0001733647659420967,1,1.0
2025-11-12,0.005054720301075122,1,0.006083233418197908,1,-0.0001241388963535428,1,1.0
2025-11-13,0.0031909265111493834,1,0.004647040774752175,1,-0.00016108830459415913,1,1.0
2025-11-14,0.0030986424603365315,1,0.002490376569363953,1,-0.000129866530187428,1,1.0
2025-11-17,0.0028650810538748406,1,0.0031864964176126476,1,-1.2748641893267632e-05,1,1.0
2025-11-18,0.002991380749934658,1,0.002829221963123624,1,-2.133590169250965e-05,1,1.0
2025-11-19,0.0025197219490984413,1,0.003083027424302727,1,-0.00010037911124527454,1,1.0
2025-11-20,0.002176273576189658,1,0.002372876203099939,1,-0.0001440542982891202,1,1.0
2025-11-21,0.0023582794663095097,1,0.002157688316583346,1,-0.00011374149471521378,1,1.0
2025-11-24,0.003036028578341954,1,0.0023882540643530422,1,-9.368115570396185e-05,1,1.0
2025-11-25,0.004371573778363835,1,0.003411417243491111,1,-0.00011402845848351717,1,1.0
2025-11-26,0.003922352835189047,1,0.004795755906575285,1,-8.094438817352057e-05,1,1.0
2025-11-27,0.006414333702221775,1,0.0035302375841587495,1,-3.147020470350981e-05,1,1.0
2025-11-28,0.007466466787331205,1,0.008113699012580288,1,6.969075184315443e-05,1,1.0
2025-12-01,0.006896100519387716,1,0.0072488304207096906,1,0.00013452640268951654,1,1.0
2025-12-02,0.006582294930765009,1,0.0066369224854260665,1,4.893983714282513e-05,1,1.0
2025-12-03,0.005614193176409321,1,0.006379146715488286,1,3.1594885513186455e-05,1,1.0
2025-12-04,0.006401732531067239,1,0.005128193030114658,1,-3.0620256438851357e-05,1,1.0
2025-12-05,0.005753826006007712,1,0.007334577522217912,1,-7.565715350210667e-06,1,1.0
2025-12-08,0.007071649861941642,1,0.004619751301674344,1,-8.156592957675457e-05,1,1.0
2025-12-09,0.006921251468295475,1,0.009067847864436804,1,-0.00011716573499143124,1,1.0
2025-12-10,0.008865773575702063,1,0.0052399990309582945,1,-9.347987361252308e-05,1,1.0
2025-12-11,0.006927872695267956,1,0.012163735934626147,1,-5.631870590150356e-05,1,1.0
2025-12-12,0.007630265683549631,1,0.0019197326083573042,1,-1.7949147149920464e-05,1,1.0
2025-12-15,0.007175881680292484,1,0.013086454567491879,1,-1.6546575352549553e-05,1,1.0
2025-12-16,0.008588776963950995,1,0.0013637971623694164,1,3.744394052773714e-05,1,1.0
