date,true_mag,true_dir,pred_online_mag,pred_online_dir,pred_lstm_mag,correct_online_dir,rolling_acc_online
2024-02-08,-0.0007888177849804112,0,-0.000871430005193365,0,-0.00016409551608376205,1,0.88
2024-02-09,-0.00052092740786569,0,-0.0008502961941154888,0,-6.782563286833465e-05,1,0.88
2024-02-12,-0.0013315688257533598,0,-0.0007618831845111369,0,0.0001487702684244141,1,0.88
2024-02-13,-0.0009745371488796284,0,-0.0009840312869155742,0,0.0001648421457502991,1,0.88
2024-02-14,-0.0001598680407673969,0,-0.0009688672718274774,0,0.00010313406528439373,1,0.9
2024-02-15,0.0005574654725588601,1,-0.0005665172302573263,0,2.1890649804845452e-05,0,0.88
2024-02-16,8.992534584528755e-05,1,-0.0001923226322040866,1,-6.314076017588377e-07,1,0.88
2024-02-20,-0.000257361975046666,0,-0.00020251579893660522,1,-0.0001804427884053439,0,0.86
2024-02-21,-0.0003656230480837408,0,-0.00033539655449551007,0,-0.0003371087077539414,1,0.88
2024-02-22,-7.861639696127298e-05,0,-0.0003429334567706339,0,-0.0003813362854998559,1,0.88
2024-02-23,-0.0006872093116261357,0,-0.0002501497841401047,0,-0.0002525247691664845,1,0.88
2024-02-26,-0.0006581592468200004,0,-0.00046161860724191594,0,-0.00022362740128301084,1,0.9
2024-02-27,-0.0007910583850531117,0,-0.000578594354989706,0,-0.0002490533806849271,1,0.92
2024-02-28,-0.00042022836788924156,0,-0.0006413521120906692,0,-0.0003547070373315364,1,0.92
2024-02-29,0.00024864882035813274,1,-0.0005838951641893782,0,-0.00028214548365212977,0,0.9
2024-03-01,0.0010931256851864912,1,-0.0002531117065675703,1,-0.00018203441868536174,1,0.9
2024-03-04,0.0010362894988411586,1,0.0002106829799190278,1,2.3008586140349507e-05,1,0.9
2024-03-05,0.0016912062507612458,1,0.00041142592512170026,0,0.00018713725148700178,0,0.88
2024-03-06,0.0017680811945375297,1,0.0008021708097721664,1,0.0003126109077129513,1,0.88
2024-03-07,0.001668252781529267,1,0.0010791455309649809,1,0.0003126109077129513,1,0.88
